results,reviews,rating,countyState,fips,Arating,tax_rating,satisfaction/dollar,Market value
15,20,4.27,"Arkansas County, AR",5001,7.82015,392,50.126915724123,7.8
18,44,4.28,"Iron County, MO",29093,7.8546,528,67.2217554044764,7.8
50,187,4.3,"McDowell County, NC",37111,7.9235,559,70.5496308449549,7.8
50,133,4.3,"Murray County, GA",13213,7.9235,568,71.685492522244,7.8
7,11,4.29,"Emery County, UT",49015,7.88905,691,87.5897604908069,7.8
13,18,4.31,"Bolivar County, MS",28011,7.95795,718,90.2242411676374,7.8
8,16,4.31,"Oktibbeha County, MS",28105,7.95795,748,93.9940562582072,7.8
50,123,4.31,"Decatur County, IN",18031,7.95795,758,95.2506612883972,7.8
14,30,4.32,"Gentry County, MO",29075,7.9924,824,103.097943045894,7.8
50,104,4.3,"Gilmer County, GA",13123,7.9235,824,103.994446898467,7.8
50,87,4.3,"Kosciusko County, IN",18085,7.9235,857,108.159273048527,7.8
50,169,4.3,"Southampton County, VA",51175,7.9235,859,108.411686754591,7.8
50,183,4.32,"Putnam County, IN",18133,7.9924,901,112.732095490716,7.8
50,144,4.31,"Shelby County, AL",1117,7.95795,944,118.62351484993,7.8
50,151,4.34,"Northumberland County, VA",51133,8.0613,966,119.83178891742,7.8
13,32,4.35,"Floyd County, IA",19067,8.09575,1105,136.491368928141,7.8
39,221,4.37,"Cheboygan County, MI",26031,8.16465,1157,141.708462702014,7.8
50,101,4.39,"Randolph County, IL",17157,8.23355,1277,155.097133071397,7.8
32,210,4.38,"Mackinac County, MI",26097,8.1991,1277,155.748801697747,7.8
50,154,4.4,"Atchison County, KS",20005,8.268,1334,161.344944363812,7.8
50,138,4.41,"Logan County, OH",39091,8.30245,1440,173.442778938747,7.8
6,16,4.42,"Ravalli County, MT",30081,8.3369,1445,173.325816550516,7.8
50,196,4.44,"Johnson County, IN",18081,8.4058,1488,177.020628613576,7.8
50,181,4.46,"Mariposa County, CA",6043,8.4747,1566,184.785302134589,7.8
50,211,4.47,"Davidson County, TN",47037,8.50915,1610,189.208087764348,7.8
50,254,4.5,"Tuolumne County, CA",6109,8.6125,1750,203.193033381713,7.8
50,263,4.54,"Pickaway County, OH",39129,8.7503,1793,204.907260322503,7.8
50,186,4.53,"Lincoln County, ME",23015,8.71585,1845,211.683312585692,7.8
14,27,4.25,"Wilcox County, AL",1131,7.75125,231,29.8016448959845,7.7
16,29,4.25,"Winston County, MS",28159,7.75125,366,47.218190614417,7.7
14,64,4.25,"Montgomery County, AR",5097,7.75125,400,51.6045799064667,7.7
19,23,4.26,"Humphreys County, MS",28053,7.7857,502,64.4771825269404,7.7
50,181,4.25,"Macon County, TN",47111,7.75125,564,72.762457668118,7.7
21,24,4.26,"San Augustine County, TX",48405,7.7857,596,76.5505991754114,7.7
50,257,4.26,"Clay County, NC",37043,7.7857,611,78.477208215061,7.7
50,77,4.27,"Grant County, IN",18053,7.82015,689,88.1057268722467,7.7
23,41,4.28,"Carroll County, MO",29033,7.8546,722,91.9206579583938,7.7
50,86,4.26,"Cass County, IN",18017,7.7857,743,95.4313677639776,7.7
50,91,4.28,"Starke County, IN",18149,7.8546,834,106.179818195707,7.7
50,127,4.29,"Hertford County, NC",37091,7.88905,841,106.603456689969,7.7
50,155,4.28,"Newberry County, SC",45071,7.8546,879,111.90894507677,7.7
50,238,4.28,"Rabun County, GA",13241,7.8546,922,117.383444096453,7.7
50,227,4.29,"Dickson County, TN",47043,7.88905,933,118.265190358788,7.7
50,84,4.29,"Wayne County, IN",18177,7.88905,939,119.025738206755,7.7
15,36,4.3,"Hancock County, IA",19081,7.9235,1029,129.866851770051,7.7
50,157,4.32,"Rogers County, OK",40131,7.9924,1087,136.004203993794,7.7
50,141,4.3,"Lafayette County, MO",29107,7.9235,1099,138.7013314823,7.7
18,35,4.31,"Bartholomew County, IN",18005,7.95795,1123,141.11674489033,7.7
10,64,4.35,"Wheeler County, OR",41069,8.09575,1204,148.720007411296,7.7
50,214,4.34,"Jones County, IA",19105,8.0613,1298,161.01621326585,7.7
50,253,4.36,"Denver County, CO",8031,8.1302,1337,164.448599050454,7.7
50,211,4.38,"Jefferson County, KY",21111,8.1991,1354,165.140076349843,7.7
50,121,4.38,"Clinton County, OH",39027,8.1991,1367,166.725616226171,7.7
15,23,4.37,"Poweshiek County, IA",19157,8.16465,1381,169.143808981402,7.7
50,114,4.37,"Preble County, OH",39135,8.16465,1385,169.633725879248,7.7
50,128,4.36,"Tulsa County, OK",40143,8.1302,1395,171.582494895575,7.7
50,178,4.36,"Liberty County, GA",13179,8.1302,1419,174.534451797004,7.7
50,139,4.38,"Marshall County, IA",19127,8.1991,1434,174.897244819553,7.7
50,217,4.39,"Chatham County, GA",13051,8.23355,1435,174.286911478038,7.7
50,176,4.38,"Bryan County, GA",13029,8.1991,1497,182.58101498945,7.7
50,202,4.39,"Knox County, OH",39083,8.23355,1531,185.946523674478,7.7
50,94,4.41,"Miami County, OH",39109,8.30245,1535,184.885184493734,7.7
50,314,4.39,"Duval County, FL",12031,8.23355,1540,187.039612317895,7.7
50,300,4.41,"Skamania County, WA",53059,8.30245,1625,195.725358177405,7.7
50,149,4.45,"Marion County, IA",19125,8.44025,1697,201.060395130476,7.7
50,142,4.48,"Jasper County, IA",19099,8.5436,1719,201.203239852053,7.7
50,259,4.48,"Boone County, IN",18011,8.5436,1791,209.630600683553,7.7
50,181,4.48,"New Kent County, VA",51127,8.5436,1811,211.971534247858,7.7
10,15,4.2,"Desha County, AR",5041,7.579,354,46.7080089721599,7.6
10,18,4.2,"Clarke County, MS",28023,7.579,360,47.4996701411796,7.6
50,95,4.21,"Blount County, AL",1009,7.61345,368,48.3355114961023,7.6
14,83,4.21,"Pike County, AR",5109,7.61345,426,55.9536084166836,7.6
15,26,4.23,"Wayne County, KY",21231,7.68235,430,55.9724563447383,7.6
17,18,4.21,"Attala County, MS",28007,7.61345,544,71.4524952551078,7.6
16,17,4.22,"Montgomery County, MS",28097,7.6479,592,77.4068698597001,7.6
50,136,4.24,"Nottoway County, VA",51135,7.7168,593,76.8453244868339,7.6
50,139,4.23,"Swain County, NC",37173,7.68235,600,78.101101876379,7.6
50,125,4.24,"Sumter County, SC",45085,7.7168,632,81.8992328426291,7.6
18,23,4.22,"Sunflower County, MS",28133,7.6479,647,84.598386485179,7.6
50,181,4.25,"Wilkes County, GA",13317,7.75125,734,94.6944041283664,7.6
50,162,4.26,"Harrison County, IN",18061,7.7857,799,102.624041512003,7.6
19,27,4.24,"Oscoda County, MI",26135,7.7168,858,111.185983827493,7.6
50,160,4.24,"Cumberland County, VA",51049,7.7168,868,112.481857764877,7.6
10,16,4.25,"Sanpete County, UT",49039,7.75125,880,113.530075794227,7.6
10,16,4.25,"Adams County, IA",19003,7.75125,896,115.594258990485,7.6
12,17,4.25,"Boundary County, ID",16021,7.75125,907,117.013384937913,7.6
10,25,4.25,"Mineral County, CO",8079,7.75125,954,123.076923076923,7.6
50,198,4.28,"Union County, GA",13291,7.8546,978,124.51302421511,7.6
50,312,4.29,"Surry County, VA",51181,7.88905,1093,138.546466304561,7.6
12,22,4.29,"Kimble County, TX",48267,7.88905,1097,139.053498203206,7.6
9,19,4.28,"Dubois County, IN",18037,7.8546,1131,143.992055610725,7.6
50,172,4.3,"Wagoner County, OK",40145,7.9235,1143,144.254433015713,7.6
50,159,4.3,"St. Louis, MO",29510,7.9235,1182,149.176500283965,7.6
50,184,4.3,"Brown County, OH",39015,7.9235,1190,150.186155108222,7.6
50,205,4.3,"Lucas County, IA",19117,7.9235,1215,153.341326434025,7.6
50,237,4.3,"Carson City, NV",32510,7.9235,1266,159.777875938664,7.6
15,29,4.33,"Cerro Gordo County, IA",19033,8.02685,1285,160.087705637953,7.6
9,11,4.33,"Franklin County, ME",23007,8.02685,1340,166.939708603001,7.6
50,120,4.34,"Shelby County, KY",21211,8.0613,1427,177.018595015692,7.6
50,156,4.38,"Boone County, KY",21015,8.1991,1574,191.972289641546,7.6
50,157,4.38,"Waldo County, ME",23027,8.1991,1631,198.924272176214,7.6
50,98,4.42,"Kennebec County, ME",23011,8.3369,1706,204.632417325385,7.6
50,822,4.66,"District of Columbia, DC",11001,9.1637,2222,242.478474851861,7.6
50,217,4.17,"Pointe Coupee Parish, LA",22077,7.47565,252,33.7094433259984,7.5
8,12,4.19,"Greenlee County, AZ",4011,7.54455,302,40.0288950301874,7.5
14,22,4.18,"Choctaw County, MS",28019,7.5101,374,49.7996032010226,7.5
50,198,4.18,"Grundy County, TN",47061,7.5101,410,54.5931478941692,7.5
50,115,4.2,"Lafourche Parish, LA",22057,7.579,419,55.2843383032062,7.5
50,133,4.18,"Union County, SC",45087,7.5101,527,70.1721681468955,7.5
8,34,4.19,"Galax, VA",51640,7.54455,563,74.6234036489916,7.5
50,178,4.21,"Buckingham County, VA",51029,7.61345,566,74.3421182249834,7.5
50,221,4.19,"West Feliciana Parish, LA",22125,7.54455,579,76.7441398095314,7.5
50,95,4.21,"Fountain County, IN",18045,7.61345,624,81.9602151455648,7.5
8,12,4.19,"Graham County, AZ",4009,7.54455,659,87.34782061223,7.5
50,160,4.2,"Grady County, OK",40051,7.579,697,91.9646391344505,7.5
25,60,4.22,"Madison County, MO",29123,7.6479,714,93.3589612834896,7.5
50,201,4.22,"Fremont County, CO",8043,7.6479,719,94.0127355221695,7.5
50,309,4.2,"Hawaii County, HI",15001,7.579,733,96.7146061485684,7.5
50,149,4.22,"Rutherford County, NC",37161,7.6479,737,96.3663227814171,7.5
50,167,4.2,"Owen County, IN",18119,7.579,741,97.7701543739279,7.5
50,75,4.21,"Randolph County, IN",18135,7.61345,748,98.2471809757731,7.5
9,14,4.22,"Taylor County, IA",19173,7.6479,789,103.165574863688,7.5
50,101,4.21,"Gordon County, GA",13129,7.61345,835,109.674326356645,7.5
50,284,4.23,"Marshall County, TN",47117,7.68235,896,116.630978802059,7.5
50,115,4.23,"Nash County, NC",37127,7.68235,982,127.825470071007,7.5
10,66,4.25,"Cloud County, KS",20029,7.75125,999,128.882438316401,7.5
50,182,4.24,"Shelby County, IN",18145,7.7168,1053,136.455525606469,7.5
50,157,4.26,"Burleson County, TX",48051,7.7857,1090,140.000256881205,7.5
13,17,4.27,"Wapello County, IA",19179,7.82015,1122,143.475508781801,7.5
13,34,4.27,"Winnebago County, IA",19189,7.82015,1154,147.567501902137,7.5
50,106,4.27,"Gratiot County, MI",26057,7.82015,1267,162.017352608326,7.5
50,321,4.27,"Lyon County, NV",32019,7.82015,1267,162.017352608326,7.5
50,202,4.3,"Beaufort County, SC",45013,7.9235,1318,166.340632296334,7.5
28,136,4.29,"Park County, WY",56029,7.88905,1334,169.095138197882,7.5
50,229,4.3,"Maricopa County, AZ",4013,7.9235,1439,181.61166151322,7.5
8,19,4.31,"Lyon County, MN",27083,7.95795,1460,183.464334407731,7.5
50,101,4.3,"Ashland County, OH",39005,7.9235,1473,185.902694516312,7.5
50,139,4.33,"Snyder County, PA",42109,8.02685,1510,188.118626858606,7.5
50,267,4.33,"Nassau County, FL",12089,8.02685,1554,193.600229230645,7.5
50,120,4.34,"Ionia County, MI",26067,8.0613,1583,196.370312480617,7.5
50,244,4.38,"Pinellas County, FL",12103,8.1991,1670,203.680891805198,7.5
50,176,4.37,"Madera County, CA",6039,8.16465,1685,206.377493217713,7.5
50,87,4.4,"Wayne County, OH",39169,8.268,1763,213.231736816642,7.5
50,127,4.39,"Barry County, MI",26015,8.23355,1813,220.196634501521,7.5
50,347,4.42,"Osceola County, FL",12097,8.3369,1883,225.863330494548,7.5
50,163,4.48,"Hanover County, VA",51085,8.5436,1974,231.050142796947,7.5
50,113,4.45,"Linn County, OR",41043,8.44025,1981,234.708687538876,7.5
50,162,4.71,"Hamilton County, OH",39061,9.33595,2362,253.000498074647,7.5
50,152,4.16,"Williamsburg County, SC",45089,7.4412,384,51.6045799064667,7.4
24,41,4.17,"Mercer County, WV",54055,7.47565,385,51.5005384147198,7.4
43,89,4.16,"Wayne County, TN",47181,7.4412,405,54.4267053701016,7.4
27,109,4.15,"Casey County, KY",21045,7.40675,480,64.8057515104465,7.4
50,91,4.17,"Grainger County, TN",47057,7.47565,488,65.2786045360604,7.4
50,132,4.15,"Bledsoe County, TN",47007,7.40675,493,66.5609072805211,7.4
50,91,4.17,"Monroe County, TN",47123,7.47565,539,72.1007537806077,7.4
50,125,4.17,"Lincoln County, KY",21137,7.47565,541,72.3682890450998,7.4
50,143,4.18,"Orangeburg County, SC",45075,7.5101,551,73.3678646089932,7.4
25,65,4.16,"Wythe County, VA",51197,7.4412,601,80.766543030694,7.4
50,188,4.18,"Mineral County, WV",54057,7.5101,624,83.0881080145404,7.4
50,135,4.16,"Saluda County, SC",45081,7.4412,627,84.2606031285277,7.4
12,19,4.17,"Washington County, MS",28151,7.47565,632,84.5411435794881,7.4
50,165,4.17,"Mitchell County, NC",37121,7.47565,640,85.6112846374563,7.4
50,140,4.17,"Upson County, GA",13293,7.47565,696,93.1022720432337,7.4
50,136,4.17,"Meriwether County, GA",13199,7.47565,732,97.9179068040906,7.4
50,82,4.19,"Panola County, TX",48365,7.54455,817,108.29009019756,7.4
50,181,4.19,"Baker County, FL",12003,7.54455,875,115.977758779516,7.4
32,171,4.19,"Kane County, UT",49025,7.54455,904,119.821593070495,7.4
50,225,4.2,"Gem County, ID",16045,7.579,905,119.408892993799,7.4
18,25,4.19,"Montmorency County, MI",26119,7.54455,945,125.255979481878,7.4
50,211,4.22,"Jackson County, MS",28059,7.6479,989,129.316544410884,7.4
50,117,4.22,"Floyd County, GA",13115,7.6479,1025,134.023718929379,7.4
50,150,4.22,"San Jacinto County, TX",48407,7.6479,1029,134.546738320323,7.4
9,39,4.22,"Jerome County, ID",16053,7.6479,1047,136.900325579571,7.4
15,35,4.2,"Union County, IN",18161,7.579,1069,141.047631613669,7.4
50,196,4.22,"Monroe County, IN",18105,7.6479,1124,146.968448855241,7.4
9,14,4.22,"Ringgold County, IA",19159,7.6479,1126,147.229958550713,7.4
15,23,4.23,"Tama County, IA",19171,7.68235,1198,155.941866746503,7.4
50,135,4.24,"Spencer County, KY",21215,7.7168,1267,164.187227866473,7.4
50,135,4.25,"Isle of Wight County, VA",51093,7.75125,1302,167.972907595549,7.4
50,142,4.26,"Franklin, VA",51620,7.7857,1305,167.614986449516,7.4
12,87,4.25,"Park County, WY",56029,7.75125,1334,172.101273988066,7.4
17,21,4.26,"Mahaska County, IA",19123,7.7857,1379,177.119591045121,7.4
50,355,4.27,"Sierra County, CA",6091,7.82015,1403,179.408323369756,7.4
50,127,4.28,"Paulding County, GA",13223,7.8546,1409,179.385328342627,7.4
50,104,4.27,"Champaign County, OH",39021,7.82015,1461,186.825060900366,7.4
50,153,4.29,"Cedar County, IA",19031,7.88905,1475,186.968012625094,7.4
9,161,4.28,"Inyo County, CA",6027,7.8546,1496,190.461640312683,7.4
50,140,4.3,"Tillamook County, OR",41057,7.9235,1502,189.562693254244,7.4
50,224,4.28,"Chatham County, NC",37037,7.8546,1516,193.007918926489,7.4
50,117,4.29,"Calhoun County, IL",17013,7.88905,1523,193.052395408826,7.4
50,213,4.3,"Morrow County, OH",39117,7.9235,1566,197.639931848299,7.4
8,13,4.31,"Marinette County, WI",55075,7.95795,1626,204.323977908884,7.4
50,179,4.33,"Effingham County, GA",13103,8.02685,1655,206.182998311916,7.4
50,163,4.43,"Washington County, TX",48477,8.37135,2075,247.869220615552,7.4
19,172,4.45,"Grant County, WI",55043,8.44025,2120,251.177394034537,7.4
50,274,4.47,"Orange County, FL",12095,8.50915,2147,252.316623869599,7.4
50,173,4.51,"Wilson County, TX",48493,8.64695,2167,250.608596094577,7.4
50,65,4.5,"Cattaraugus County, NY",36009,8.6125,2170,251.959361393324,7.4
50,303,4.5,"Richmond, VA",51760,8.6125,2202,255.674891146589,7.4
50,317,4.55,"Sacramento County, CA",6067,8.78475,2243,255.328836904864,7.4
50,203,4.53,"Knox County, ME",23013,8.71585,2257,258.953515721358,7.4
50,189,4.13,"Mississippi County, AR",5093,7.33785,375,51.1048876714569,7.3
13,37,4.12,"Wayne County, MO",29223,7.3034,454,62.1628282717638,7.3
50,114,4.12,"Campbell County, TN",47013,7.3034,458,62.7105183886957,7.3
50,155,4.13,"Nowata County, OK",40105,7.33785,462,62.9612216112349,7.3
50,111,4.14,"Washington County, MO",29221,7.3723,536,72.7045833728959,7.3
50,172,4.12,"Calhoun County, SC",45017,7.3034,538,73.6643207273325,7.3
7,32,4.14,"Jenkins County, GA",13165,7.3723,542,73.5184406494581,7.3
50,171,4.14,"Avery County, NC",37011,7.3723,563,76.3669411174261,7.3
24,69,4.13,"Wood County, WV",54107,7.33785,627,85.4473721866759,7.3
23,51,4.13,"Grenada County, MS",28043,7.33785,637,86.8101691912481,7.3
50,152,4.15,"Oconee County, SC",45073,7.40675,642,86.6776926452222,7.3
50,189,4.13,"Smith County, TN",47159,7.33785,667,90.8985602049647,7.3
50,214,4.16,"Macon County, NC",37113,7.4412,692,92.9957533731119,7.3
50,164,4.16,"Livingston Parish, LA",22063,7.4412,707,95.0115572757082,7.3
7,16,4.14,"Wayne County, IA",19185,7.3723,723,98.0698018257532,7.3
50,113,4.17,"Caldwell County, MO",29025,7.47565,820,109.689458441741,7.3
12,34,4.17,"Lawrence County, IN",18093,7.47565,840,112.364811086661,7.3
50,186,4.15,"Hardin County, KY",21093,7.40675,900,121.510784082087,7.3
50,218,4.16,"Habersham County, GA",13137,7.4412,971,130.489705961404,7.3
50,128,4.17,"Ste. Genevieve County, MO",29186,7.47565,979,130.958511968859,7.3
50,151,4.17,"Perry County, OH",39127,7.47565,1069,142.997598871001,7.3
50,84,4.18,"Carroll County, OH",39019,7.5101,1166,155.257586450247,7.3
50,119,4.21,"Lincoln County, MO",29113,7.61345,1227,161.162153819885,7.3
50,152,4.21,"Marion County, OH",39101,7.61345,1238,162.606965304822,7.3
50,245,4.21,"Jasper County, GA",13159,7.61345,1272,167.072746258267,7.3
17,103,4.21,"Scott County, IL",17171,7.61345,1275,167.466785754159,7.3
7,63,4.21,"Ottawa County, KS",20143,7.61345,1304,171.275834214449,7.3
11,14,4.23,"Grundy County, IA",19075,7.68235,1366,177.810175271889,7.3
9,17,4.22,"Archuleta County, CO",8007,7.6479,1384,180.964709266596,7.3
50,101,4.23,"Auglaize County, OH",39011,7.68235,1392,181.194556353199,7.3
50,114,4.22,"Greene County, PA",42059,7.6479,1416,185.148864394147,7.3
50,101,4.23,"Trumbull County, OH",39155,7.68235,1448,188.483992528328,7.3
50,109,4.25,"Tuscola County, MI",26157,7.75125,1461,188.48572810837,7.3
50,252,4.27,"Grayson County, TX",48181,7.82015,1556,198.973165476366,7.3
50,264,4.26,"Arapahoe County, CO",8005,7.7857,1573,202.037067957923,7.3
8,41,4.31,"Bond County, IL",17005,7.95795,1712,215.130781168517,7.3
50,140,4.32,"Bandera County, TX",48019,7.9924,1787,223.587408037636,7.3
50,484,4.34,"Clark County, NV",32003,8.0613,1828,226.762432858224,7.3
50,140,4.37,"Allegan County, MI",26005,8.16465,2026,248.142908759102,7.3
50,157,4.4,"Marion County, OR",41047,8.268,2117,256.047411707789,7.3
50,150,4.68,"Bexar County, TX",48029,9.2326,2545,275.653662023699,7.3
11,14,4.09,"Phillips County, AR",5107,7.20005,360,49.999652780189,7.2
15,26,4.1,"McCreary County, KY",21147,7.2345,379,52.3878637086184,7.2
17,95,4.09,"Clark County, AR",5019,7.20005,480,66.6662037069187,7.2
50,160,4.12,"Patrick County, VA",51141,7.3034,543,74.3489333734973,7.2
50,143,4.1,"Fairfield County, SC",45039,7.2345,591,81.6918930126477,7.2
9,304,4.11,"Otero County, NM",35035,7.26895,598,82.2677278011267,7.2
14,41,4.11,"Emanuel County, GA",13107,7.26895,645,88.733586006232,7.2
50,168,4.11,"Jackson County, NC",37099,7.26895,687,94.511586955475,7.2
50,129,4.13,"Sussex County, DE",10005,7.33785,706,96.2134685227962,7.2
50,118,4.13,"Washington County, IN",18175,7.33785,720,98.1213843291973,7.2
50,157,4.12,"Rush County, IN",18139,7.3034,739,101.185749103157,7.2
